"count","bin","cortex","gene","mouse","cell_num","hemisphere","age"
13,58,"cortex","Satb2","1","4336","left","12"
11,56,"cortex","Satb2","1","4337","left","12"
8,57,"cortex","Satb2","1","4338","left","12"
11,58,"cortex","Satb2","1","4339","left","12"
10,60,"cortex","Satb2","1","4340","left","12"
1,57,"cortex","Satb2","1","4341","left","12"
5,56,"cortex","Satb2","1","4342","left","12"
2,57,"cortex","Satb2","1","4343","left","12"
0,58,"cortex","Satb2","1","4344","left","12"
1,57,"cortex","Satb2","1","4345","left","12"
10,57,"cortex","Satb2","1","4346","left","12"
3,55,"cortex","Satb2","1","4347","left","12"
6,57,"cortex","Satb2","1","4348","left","12"
5,61,"cortex","Satb2","1","4349","left","12"
5,59,"cortex","Satb2","1","4350","left","12"
11,56,"cortex","Satb2","1","4351","left","12"
5,57,"cortex","Satb2","1","4352","left","12"
5,57,"cortex","Satb2","1","4353","left","12"
0,55,"cortex","Satb2","1","4354","left","12"
18,54,"cortex","Satb2","1","4355","left","12"
10,57,"cortex","Satb2","1","4356","left","12"
12,56,"cortex","Satb2","1","4357","left","12"
4,56,"cortex","Satb2","1","4358","left","12"
0,57,"cortex","Satb2","1","4359","left","12"
7,55,"cortex","Satb2","1","4360","left","12"
6,54,"cortex","Satb2","1","4361","left","12"
1,57,"cortex","Satb2","1","4362","left","12"
10,58,"cortex","Satb2","1","4363","left","12"
9,56,"cortex","Satb2","1","4364","left","12"
2,54,"cortex","Satb2","1","4365","left","12"
7,54,"cortex","Satb2","1","4366","left","12"
6,52,"cortex","Satb2","1","4367","left","12"
8,54,"cortex","Satb2","1","4368","left","12"
10,53,"cortex","Satb2","1","4369","left","12"
6,53,"cortex","Satb2","1","4370","left","12"
8,53,"cortex","Satb2","1","4371","left","12"
3,54,"cortex","Satb2","1","4372","left","12"
13,54,"cortex","Satb2","1","4373","left","12"
1,54,"cortex","Satb2","1","4374","left","12"
7,53,"cortex","Satb2","1","4375","left","12"
0,53,"cortex","Satb2","1","4376","left","12"
1,54,"cortex","Satb2","1","4377","left","12"
1,53,"cortex","Satb2","1","4378","left","12"
1,55,"cortex","Satb2","1","4379","left","12"
8,51,"cortex","Satb2","1","4380","left","12"
0,52,"cortex","Satb2","1","4381","left","12"
0,52,"cortex","Satb2","1","4382","left","12"
17,53,"cortex","Satb2","1","4383","left","12"
0,52,"cortex","Satb2","1","4384","left","12"
3,52,"cortex","Satb2","1","4385","left","12"
8,52,"cortex","Satb2","1","4386","left","12"
12,51,"cortex","Satb2","1","4387","left","12"
8,52,"cortex","Satb2","1","4388","left","12"
10,51,"cortex","Satb2","1","4389","left","12"
0,53,"cortex","Satb2","1","4390","left","12"
1,51,"cortex","Satb2","1","4391","left","12"
12,52,"cortex","Satb2","1","4392","left","12"
3,52,"cortex","Satb2","1","4393","left","12"
12,50,"cortex","Satb2","1","4394","left","12"
3,50,"cortex","Satb2","1","4395","left","12"
5,52,"cortex","Satb2","1","4396","left","12"
4,50,"cortex","Satb2","1","4397","left","12"
2,50,"cortex","Satb2","1","4398","left","12"
6,51,"cortex","Satb2","1","4399","left","12"
7,49,"cortex","Satb2","1","4400","left","12"
1,50,"cortex","Satb2","1","4401","left","12"
0,50,"cortex","Satb2","1","4402","left","12"
16,50,"cortex","Satb2","1","4403","left","12"
2,49,"cortex","Satb2","1","4404","left","12"
7,49,"cortex","Satb2","1","4405","left","12"
14,49,"cortex","Satb2","1","4406","left","12"
3,50,"cortex","Satb2","1","4407","left","12"
1,50,"cortex","Satb2","1","4408","left","12"
1,50,"cortex","Satb2","1","4409","left","12"
2,50,"cortex","Satb2","1","4410","left","12"
1,49,"cortex","Satb2","1","4411","left","12"
8,48,"cortex","Satb2","1","4412","left","12"
2,50,"cortex","Satb2","1","4413","left","12"
2,48,"cortex","Satb2","1","4414","left","12"
1,48,"cortex","Satb2","1","4415","left","12"
0,49,"cortex","Satb2","1","4416","left","12"
0,70,"cortex","Satb2","1","4417","left","12"
2,73,"cortex","Satb2","1","4418","left","12"
1,65,"cortex","Satb2","1","4419","left","12"
7,63,"cortex","Satb2","1","4420","left","12"
9,62,"cortex","Satb2","1","4421","left","12"
8,75,"cortex","Satb2","1","4423","left","12"
0,80,"cortex","Satb2","1","4424","left","12"
12,77,"cortex","Satb2","1","4425","left","12"
2,74,"cortex","Satb2","1","4426","left","12"
2,77,"cortex","Satb2","1","4427","left","12"
0,80,"cortex","Satb2","1","4428","left","12"
2,72,"cortex","Satb2","1","4430","left","12"
0,79,"cortex","Satb2","1","4431","left","12"
3,74,"cortex","Satb2","1","4432","left","12"
5,74,"cortex","Satb2","1","4436","left","12"
0,79,"cortex","Satb2","1","4437","left","12"
0,78,"cortex","Satb2","1","4438","left","12"
0,75,"cortex","Satb2","1","4439","left","12"
3,78,"cortex","Satb2","1","4440","left","12"
0,73,"cortex","Satb2","1","4441","left","12"
1,75,"cortex","Satb2","1","4442","left","12"
6,74,"cortex","Satb2","1","4444","left","12"
2,75,"cortex","Satb2","1","4445","left","12"
0,76,"cortex","Satb2","1","4446","left","12"
0,74,"cortex","Satb2","1","4447","left","12"
2,89,"cortex","Satb2","1","4448","left","12"
0,73,"cortex","Satb2","1","4452","left","12"
3,72,"cortex","Satb2","1","4453","left","12"
1,72,"cortex","Satb2","1","4454","left","12"
0,72,"cortex","Satb2","1","4457","left","12"
5,74,"cortex","Satb2","1","4458","left","12"
0,72,"cortex","Satb2","1","4459","left","12"
0,76,"cortex","Satb2","1","4460","left","12"
3,72,"cortex","Satb2","1","4461","left","12"
1,72,"cortex","Satb2","1","4462","left","12"
2,75,"cortex","Satb2","1","4463","left","12"
9,76,"cortex","Satb2","1","4464","left","12"
4,73,"cortex","Satb2","1","4467","left","12"
7,74,"cortex","Satb2","1","4469","left","12"
7,74,"cortex","Satb2","1","4470","left","12"
4,71,"cortex","Satb2","1","4472","left","12"
1,71,"cortex","Satb2","1","4473","left","12"
4,72,"cortex","Satb2","1","4474","left","12"
2,71,"cortex","Satb2","1","4475","left","12"
6,74,"cortex","Satb2","1","4476","left","12"
2,73,"cortex","Satb2","1","4477","left","12"
0,70,"cortex","Satb2","1","4478","left","12"
2,71,"cortex","Satb2","1","4479","left","12"
5,71,"cortex","Satb2","1","4483","left","12"
1,69,"cortex","Satb2","1","4484","left","12"
0,69,"cortex","Satb2","1","4485","left","12"
4,67,"cortex","Satb2","1","4486","left","12"
2,69,"cortex","Satb2","1","4487","left","12"
7,68,"cortex","Satb2","1","4488","left","12"
2,70,"cortex","Satb2","1","4489","left","12"
6,71,"cortex","Satb2","1","4490","left","12"
6,70,"cortex","Satb2","1","4491","left","12"
0,68,"cortex","Satb2","1","4492","left","12"
0,69,"cortex","Satb2","1","4494","left","12"
2,66,"cortex","Satb2","1","4496","left","12"
3,69,"cortex","Satb2","1","4497","left","12"
1,68,"cortex","Satb2","1","4498","left","12"
6,66,"cortex","Satb2","1","4500","left","12"
0,66,"cortex","Satb2","1","4502","left","12"
0,65,"cortex","Satb2","1","4505","left","12"
1,65,"cortex","Satb2","1","4506","left","12"
9,68,"cortex","Satb2","1","4507","left","12"
7,68,"cortex","Satb2","1","4509","left","12"
9,65,"cortex","Satb2","1","4512","left","12"
0,64,"cortex","Satb2","1","4513","left","12"
13,65,"cortex","Satb2","1","4514","left","12"
1,64,"cortex","Satb2","1","4515","left","12"
0,64,"cortex","Satb2","1","4518","left","12"
4,66,"cortex","Satb2","1","4520","left","12"
9,65,"cortex","Satb2","1","4521","left","12"
5,67,"cortex","Satb2","1","4523","left","12"
11,62,"cortex","Satb2","1","4526","left","12"
7,66,"cortex","Satb2","1","4527","left","12"
2,63,"cortex","Satb2","1","4530","left","12"
9,62,"cortex","Satb2","1","4531","left","12"
3,64,"cortex","Satb2","1","4533","left","12"
4,62,"cortex","Satb2","1","4535","left","12"
4,65,"cortex","Satb2","1","4537","left","12"
1,62,"cortex","Satb2","1","4538","left","12"
0,62,"cortex","Satb2","1","4539","left","12"
7,63,"cortex","Satb2","1","4540","left","12"
6,60,"cortex","Satb2","1","4544","left","12"
1,61,"cortex","Satb2","1","4545","left","12"
4,59,"cortex","Satb2","1","4546","left","12"
16,60,"cortex","Satb2","1","4547","left","12"
7,61,"cortex","Satb2","1","4548","left","12"
3,60,"cortex","Satb2","1","4549","left","12"
1,62,"cortex","Satb2","1","4552","left","12"
12,60,"cortex","Satb2","1","4553","left","12"
12,61,"cortex","Satb2","1","4554","left","12"
12,59,"cortex","Satb2","1","4555","left","12"
0,61,"cortex","Satb2","1","4558","left","12"
10,60,"cortex","Satb2","1","4562","left","12"
11,59,"cortex","Satb2","1","4563","left","12"
2,59,"cortex","Satb2","1","4564","left","12"
0,60,"cortex","Satb2","1","4566","left","12"
1,60,"cortex","Satb2","1","4568","left","12"
0,60,"cortex","Satb2","1","4570","left","12"
0,59,"cortex","Satb2","1","4571","left","12"
1,59,"cortex","Satb2","1","4572","left","12"
2,58,"cortex","Satb2","1","4573","left","12"
15,58,"cortex","Satb2","1","4574","left","12"
13,57,"cortex","Satb2","1","4575","left","12"
6,59,"cortex","Satb2","1","4576","left","12"
1,61,"cortex","Satb2","1","4578","left","12"
6,59,"cortex","Satb2","1","4579","left","12"
0,58,"cortex","Satb2","1","4581","left","12"
1,58,"cortex","Satb2","1","4583","left","12"
4,57,"cortex","Satb2","1","4586","left","12"
1,58,"cortex","Satb2","1","4587","left","12"
0,59,"cortex","Satb2","1","4588","left","12"
2,56,"cortex","Satb2","1","4590","left","12"
8,57,"cortex","Satb2","1","4591","left","12"
0,58,"cortex","Satb2","1","4592","left","12"
5,58,"cortex","Satb2","1","4593","left","12"
11,56,"cortex","Satb2","1","4594","left","12"
10,57,"cortex","Satb2","1","4598","left","12"
0,58,"cortex","Satb2","1","4600","left","12"
0,56,"cortex","Satb2","1","4602","left","12"
2,55,"cortex","Satb2","1","4603","left","12"
6,56,"cortex","Satb2","1","4604","left","12"
10,55,"cortex","Satb2","1","4606","left","12"
6,54,"cortex","Satb2","1","4607","left","12"
3,55,"cortex","Satb2","1","4609","left","12"
0,57,"cortex","Satb2","1","4610","left","12"
4,54,"cortex","Satb2","1","4613","left","12"
0,55,"cortex","Satb2","1","4616","left","12"
0,54,"cortex","Satb2","1","4617","left","12"
2,54,"cortex","Satb2","1","4618","left","12"
14,54,"cortex","Satb2","1","4619","left","12"
6,55,"cortex","Satb2","1","4621","left","12"
2,53,"cortex","Satb2","1","4624","left","12"
25,52,"cortex","Satb2","1","4625","left","12"
6,52,"cortex","Satb2","1","4626","left","12"
1,54,"cortex","Satb2","1","4627","left","12"
1,52,"cortex","Satb2","1","4629","left","12"
11,52,"cortex","Satb2","1","4630","left","12"
8,54,"cortex","Satb2","1","4631","left","12"
2,51,"cortex","Satb2","1","4632","left","12"
5,52,"cortex","Satb2","1","4635","left","12"
3,50,"cortex","Satb2","1","4636","left","12"
2,51,"cortex","Satb2","1","4637","left","12"
7,50,"cortex","Satb2","1","4638","left","12"
13,51,"cortex","Satb2","1","4639","left","12"
1,51,"cortex","Satb2","1","4641","left","12"
2,50,"cortex","Satb2","1","4642","left","12"
2,73,"cortex","Satb2","1","4643","left","12"
0,69,"cortex","Satb2","1","4644","left","12"
2,69,"cortex","Satb2","1","4645","left","12"
5,62,"cortex","Satb2","1","4647","left","12"
9,55,"cortex","Satb2","1","4650","left","12"
2,56,"cortex","Satb2","1","4651","left","12"
3,46,"cortex","Satb2","1","7774","left","12"
3,46,"cortex","Satb2","1","7778","left","12"
1,46,"cortex","Satb2","1","7780","left","12"
0,46,"cortex","Satb2","1","7781","left","12"
0,45,"cortex","Satb2","1","7782","left","12"
1,45,"cortex","Satb2","1","7785","left","12"
13,44,"cortex","Satb2","1","7786","left","12"
2,44,"cortex","Satb2","1","7788","left","12"
2,44,"cortex","Satb2","1","7789","left","12"
11,42,"cortex","Satb2","1","7793","left","12"
2,42,"cortex","Satb2","1","7794","left","12"
2,42,"cortex","Satb2","1","7797","left","12"
1,43,"cortex","Satb2","1","7798","left","12"
2,42,"cortex","Satb2","1","7800","left","12"
1,41,"cortex","Satb2","1","7801","left","12"
2,42,"cortex","Satb2","1","7802","left","12"
23,39,"cortex","Satb2","1","7805","left","12"
1,41,"cortex","Satb2","1","7806","left","12"
1,40,"cortex","Satb2","1","7808","left","12"
0,40,"cortex","Satb2","1","7809","left","12"
11,41,"cortex","Satb2","1","7811","left","12"
22,40,"cortex","Satb2","1","7812","left","12"
2,39,"cortex","Satb2","1","7815","left","12"
15,39,"cortex","Satb2","1","7817","left","12"
0,39,"cortex","Satb2","1","7818","left","12"
14,40,"cortex","Satb2","1","7819","left","12"
16,38,"cortex","Satb2","1","7821","left","12"
3,39,"cortex","Satb2","1","7822","left","12"
20,39,"cortex","Satb2","1","7824","left","12"
2,39,"cortex","Satb2","1","7825","left","12"
19,38,"cortex","Satb2","1","7826","left","12"
1,37,"cortex","Satb2","1","7828","left","12"
1,37,"cortex","Satb2","1","7831","left","12"
14,37,"cortex","Satb2","1","7832","left","12"
0,36,"cortex","Satb2","1","7835","left","12"
1,37,"cortex","Satb2","1","7838","left","12"
11,36,"cortex","Satb2","1","7839","left","12"
1,36,"cortex","Satb2","1","7841","left","12"
3,36,"cortex","Satb2","1","7842","left","12"
4,35,"cortex","Satb2","1","7843","left","12"
17,36,"cortex","Satb2","1","7844","left","12"
16,35,"cortex","Satb2","1","7845","left","12"
2,35,"cortex","Satb2","1","7847","left","12"
0,35,"cortex","Satb2","1","7851","left","12"
0,35,"cortex","Satb2","1","7852","left","12"
2,35,"cortex","Satb2","1","7853","left","12"
2,33,"cortex","Satb2","1","7854","left","12"
4,33,"cortex","Satb2","1","7855","left","12"
1,34,"cortex","Satb2","1","7856","left","12"
1,33,"cortex","Satb2","1","7857","left","12"
2,32,"cortex","Satb2","1","7859","left","12"
1,32,"cortex","Satb2","1","7860","left","12"
0,33,"cortex","Satb2","1","7861","left","12"
6,33,"cortex","Satb2","1","7864","left","12"
2,33,"cortex","Satb2","1","7865","left","12"
1,33,"cortex","Satb2","1","7866","left","12"
1,33,"cortex","Satb2","1","7868","left","12"
3,31,"cortex","Satb2","1","7869","left","12"
1,32,"cortex","Satb2","1","7870","left","12"
10,31,"cortex","Satb2","1","7871","left","12"
4,32,"cortex","Satb2","1","7874","left","12"
0,30,"cortex","Satb2","1","7879","left","12"
3,32,"cortex","Satb2","1","7880","left","12"
4,30,"cortex","Satb2","1","7882","left","12"
9,30,"cortex","Satb2","1","7883","left","12"
1,30,"cortex","Satb2","1","7884","left","12"
2,31,"cortex","Satb2","1","7885","left","12"
9,29,"cortex","Satb2","1","7887","left","12"
12,30,"cortex","Satb2","1","7888","left","12"
0,29,"cortex","Satb2","1","7890","left","12"
3,30,"cortex","Satb2","1","7893","left","12"
2,29,"cortex","Satb2","1","7894","left","12"
5,28,"cortex","Satb2","1","7895","left","12"
12,28,"cortex","Satb2","1","7897","left","12"
2,29,"cortex","Satb2","1","7898","left","12"
5,28,"cortex","Satb2","1","7899","left","12"
0,27,"cortex","Satb2","1","7900","left","12"
0,29,"cortex","Satb2","1","7901","left","12"
1,27,"cortex","Satb2","1","7903","left","12"
3,27,"cortex","Satb2","1","7904","left","12"
3,28,"cortex","Satb2","1","7905","left","12"
7,28,"cortex","Satb2","1","7908","left","12"
0,26,"cortex","Satb2","1","7909","left","12"
1,26,"cortex","Satb2","1","7910","left","12"
28,25,"cortex","Satb2","1","7913","left","12"
5,25,"cortex","Satb2","1","7916","left","12"
1,24,"cortex","Satb2","1","7917","left","12"
8,24,"cortex","Satb2","1","7919","left","12"
1,22,"cortex","Satb2","1","7923","left","12"
10,24,"cortex","Satb2","1","7924","left","12"
16,24,"cortex","Satb2","1","7925","left","12"
1,24,"cortex","Satb2","1","7926","left","12"
2,23,"cortex","Satb2","1","7928","left","12"
0,22,"cortex","Satb2","1","7930","left","12"
1,22,"cortex","Satb2","1","7934","left","12"
2,23,"cortex","Satb2","1","7935","left","12"
2,24,"cortex","Satb2","1","7936","left","12"
0,22,"cortex","Satb2","1","7937","left","12"
2,21,"cortex","Satb2","1","7940","left","12"
7,21,"cortex","Satb2","1","7941","left","12"
0,21,"cortex","Satb2","1","7943","left","12"
2,20,"cortex","Satb2","1","7945","left","12"
8,17,"cortex","Satb2","1","7946","left","12"
23,22,"cortex","Satb2","1","7947","left","12"
14,20,"cortex","Satb2","1","7948","left","12"
1,20,"cortex","Satb2","1","7949","left","12"
1,20,"cortex","Satb2","1","7950","left","12"
23,47,"cortex","Satb2","1","7956","left","12"
2,47,"cortex","Satb2","1","7957","left","12"
7,47,"cortex","Satb2","1","7958","left","12"
1,47,"cortex","Satb2","1","7959","left","12"
8,47,"cortex","Satb2","1","7960","left","12"
4,46,"cortex","Satb2","1","7961","left","12"
2,47,"cortex","Satb2","1","7962","left","12"
2,46,"cortex","Satb2","1","7963","left","12"
7,45,"cortex","Satb2","1","7964","left","12"
6,46,"cortex","Satb2","1","7965","left","12"
19,44,"cortex","Satb2","1","7966","left","12"
2,45,"cortex","Satb2","1","7967","left","12"
11,45,"cortex","Satb2","1","7968","left","12"
5,45,"cortex","Satb2","1","7969","left","12"
2,45,"cortex","Satb2","1","7970","left","12"
12,45,"cortex","Satb2","1","7971","left","12"
19,44,"cortex","Satb2","1","7972","left","12"
1,45,"cortex","Satb2","1","7973","left","12"
0,43,"cortex","Satb2","1","7974","left","12"
11,44,"cortex","Satb2","1","7975","left","12"
2,44,"cortex","Satb2","1","7976","left","12"
4,43,"cortex","Satb2","1","7977","left","12"
12,44,"cortex","Satb2","1","7978","left","12"
10,42,"cortex","Satb2","1","7979","left","12"
1,43,"cortex","Satb2","1","7980","left","12"
0,43,"cortex","Satb2","1","7981","left","12"
8,42,"cortex","Satb2","1","7982","left","12"
1,41,"cortex","Satb2","1","7983","left","12"
3,43,"cortex","Satb2","1","7984","left","12"
5,42,"cortex","Satb2","1","7985","left","12"
0,43,"cortex","Satb2","1","7986","left","12"
7,41,"cortex","Satb2","1","7987","left","12"
3,41,"cortex","Satb2","1","7988","left","12"
3,39,"cortex","Satb2","1","7989","left","12"
16,42,"cortex","Satb2","1","7990","left","12"
1,42,"cortex","Satb2","1","7991","left","12"
7,40,"cortex","Satb2","1","7992","left","12"
14,42,"cortex","Satb2","1","7993","left","12"
7,40,"cortex","Satb2","1","7994","left","12"
3,42,"cortex","Satb2","1","7995","left","12"
5,40,"cortex","Satb2","1","7996","left","12"
15,39,"cortex","Satb2","1","7997","left","12"
20,41,"cortex","Satb2","1","7998","left","12"
1,39,"cortex","Satb2","1","7999","left","12"
0,39,"cortex","Satb2","1","8000","left","12"
1,40,"cortex","Satb2","1","8001","left","12"
1,37,"cortex","Satb2","1","8002","left","12"
19,37,"cortex","Satb2","1","8003","left","12"
0,38,"cortex","Satb2","1","8004","left","12"
2,38,"cortex","Satb2","1","8005","left","12"
2,38,"cortex","Satb2","1","8006","left","12"
5,38,"cortex","Satb2","1","8007","left","12"
12,38,"cortex","Satb2","1","8008","left","12"
10,37,"cortex","Satb2","1","8009","left","12"
3,38,"cortex","Satb2","1","8010","left","12"
1,35,"cortex","Satb2","1","8011","left","12"
4,37,"cortex","Satb2","1","8012","left","12"
2,37,"cortex","Satb2","1","8013","left","12"
2,37,"cortex","Satb2","1","8014","left","12"
7,38,"cortex","Satb2","1","8015","left","12"
2,37,"cortex","Satb2","1","8016","left","12"
4,37,"cortex","Satb2","1","8017","left","12"
6,35,"cortex","Satb2","1","8018","left","12"
0,38,"cortex","Satb2","1","8019","left","12"
2,35,"cortex","Satb2","1","8020","left","12"
0,35,"cortex","Satb2","1","8021","left","12"
5,36,"cortex","Satb2","1","8022","left","12"
8,35,"cortex","Satb2","1","8023","left","12"
0,36,"cortex","Satb2","1","8024","left","12"
1,34,"cortex","Satb2","1","8025","left","12"
