"count","bin","celltype_MMC","gene","mouse","hemisphere","age"
1,80,"IT-ET Glut","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,77,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
1,78,"IT-ET Glut","Bcl11b",3,"left",7
1,83,"IT-ET Glut","Bcl11b",3,"left",7
1,79,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"Vascular","Bcl11b",3,"left",7
0,85,"Vascular","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
1,82,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
2,84,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"CTX-MGE GABA","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
1,82,"MB GABA","Bcl11b",3,"left",7
1,83,"CTX-CGE GABA","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"MY GABA","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"Vascular","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"MY Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
1,84,"CTX-MGE GABA","Bcl11b",3,"left",7
1,87,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"CTX-MGE GABA","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
1,88,"IT-ET Glut","Bcl11b",3,"left",7
2,84,"CTX-MGE GABA","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
1,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
1,88,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"CTX-MGE GABA","Bcl11b",3,"left",7
1,85,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
2,86,"CTX-MGE GABA","Bcl11b",3,"left",7
0,90,"TH Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"CTX-CGE GABA","Bcl11b",3,"left",7
1,85,"MB GABA","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"MB GABA","Bcl11b",3,"left",7
0,92,"MH-LH Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
1,87,"CTX-MGE GABA","Bcl11b",3,"left",7
0,91,"CTX-CGE GABA","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"TH Glut","Bcl11b",3,"left",7
2,92,"IT-ET Glut","Bcl11b",3,"left",7
0,92,"CTX-MGE GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"Astro-Epen","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"Astro-Epen","Bcl11b",3,"left",7
0,92,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
1,93,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"MY GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"TH Glut","Bcl11b",3,"left",7
0,88,"Astro-Epen","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
1,97,"IT-ET Glut","Bcl11b",3,"left",7
1,93,"CTX-MGE GABA","Bcl11b",3,"left",7
0,91,"MB Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
1,91,"CTX-MGE GABA","Bcl11b",3,"left",7
0,92,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"CTX-MGE GABA","Bcl11b",3,"left",7
1,90,"CTX-MGE GABA","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"CTX-CGE GABA","Bcl11b",3,"left",7
1,93,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
1,90,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
1,93,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"Vascular","Bcl11b",3,"left",7
0,94,"MY GABA","Bcl11b",3,"left",7
0,89,"MY GABA","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
1,97,"IT-ET Glut","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
1,96,"CTX-MGE GABA","Bcl11b",3,"left",7
0,95,"MB GABA","Bcl11b",3,"left",7
1,93,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
1,95,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"CTX-CGE GABA","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"CNU-HYa Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"MY GABA","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"CTX-MGE GABA","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"Vascular","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
2,94,"CTX-MGE GABA","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"CTX-CGE GABA","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
1,97,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"Astro-Epen","Bcl11b",3,"left",7
0,92,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"MY GABA","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"CTX-MGE GABA","Bcl11b",3,"left",7
1,96,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
2,97,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
1,99,"CNU-HYa Glut","Bcl11b",3,"left",7
1,96,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"Astro-Epen","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"HY GABA","Bcl11b",3,"left",7
0,96,"CNU-HYa Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
1,95,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
2,95,"CTX-MGE GABA","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
3,99,"CTX-MGE GABA","Bcl11b",3,"left",7
1,98,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
1,100,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"CTX-MGE GABA","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"HY GABA","Bcl11b",3,"left",7
0,98,"CTX-CGE GABA","Bcl11b",3,"left",7
1,96,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
1,98,"CTX-MGE GABA","Bcl11b",3,"left",7
1,98,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
1,81,"MY GABA","Bcl11b",3,"left",7
4,76,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"CTX-CGE GABA","Bcl11b",3,"left",7
2,83,"MB Glut","Bcl11b",3,"left",7
1,88,"IT-ET Glut","Bcl11b",3,"left",7
1,90,"CTX-MGE GABA","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"CTX-CGE GABA","Bcl11b",3,"left",7
1,89,"IT-ET Glut","Bcl11b",3,"left",7
1,91,"IT-ET Glut","Bcl11b",3,"left",7
1,90,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
3,92,"CNU-MGE GABA","Bcl11b",3,"left",7
2,93,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"Vascular","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,73,"IT-ET Glut","Bcl11b",3,"left",7
1,72,"IT-ET Glut","Bcl11b",3,"left",7
1,72,"IT-ET Glut","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
0,72,"IT-ET Glut","Bcl11b",3,"left",7
1,73,"IT-ET Glut","Bcl11b",3,"left",7
0,73,"IT-ET Glut","Bcl11b",3,"left",7
1,75,"IT-ET Glut","Bcl11b",3,"left",7
0,72,"IT-ET Glut","Bcl11b",3,"left",7
0,73,"CTX-CGE GABA","Bcl11b",3,"left",7
0,73,"IT-ET Glut","Bcl11b",3,"left",7
6,74,"IT-ET Glut","Bcl11b",3,"left",7
1,76,"CTX-CGE GABA","Bcl11b",3,"left",7
0,73,"MY Glut","Bcl11b",3,"left",7
1,73,"IT-ET Glut","Bcl11b",3,"left",7
0,75,"IT-ET Glut","Bcl11b",3,"left",7
0,73,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
0,75,"IT-ET Glut","Bcl11b",3,"left",7
1,75,"CTX-MGE GABA","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
1,75,"IT-ET Glut","Bcl11b",3,"left",7
0,74,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,75,"IT-ET Glut","Bcl11b",3,"left",7
0,75,"IT-ET Glut","Bcl11b",3,"left",7
0,75,"IT-ET Glut","Bcl11b",3,"left",7
1,76,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"HY GABA","Bcl11b",3,"left",7
1,76,"CTX-CGE GABA","Bcl11b",3,"left",7
1,77,"IT-ET Glut","Bcl11b",3,"left",7
2,76,"IT-ET Glut","Bcl11b",3,"left",7
2,77,"IT-ET Glut","Bcl11b",3,"left",7
0,77,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
1,76,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
2,76,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
0,77,"IT-ET Glut","Bcl11b",3,"left",7
0,77,"IT-ET Glut","Bcl11b",3,"left",7
1,78,"IT-ET Glut","Bcl11b",3,"left",7
1,77,"IT-ET Glut","Bcl11b",3,"left",7
1,77,"IT-ET Glut","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"MY GABA","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,79,"Astro-Epen","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"CNU-HYa Glut","Bcl11b",3,"left",7
2,79,"CTX-MGE GABA","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,80,"Vascular","Bcl11b",3,"left",7
0,78,"IT-ET Glut","Bcl11b",3,"left",7
2,80,"CTX-MGE GABA","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
2,80,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,79,"IT-ET Glut","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"Astro-Epen","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
1,81,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"CTX-MGE GABA","Bcl11b",3,"left",7
0,80,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
1,81,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
1,82,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"CNU-HYa Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
2,84,"CTX-MGE GABA","Bcl11b",3,"left",7
0,82,"IT-ET Glut","Bcl11b",3,"left",7
1,84,"IT-ET Glut","Bcl11b",3,"left",7
1,84,"MY GABA","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"MY GABA","Bcl11b",3,"left",7
2,85,"CTX-MGE GABA","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
1,85,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"CNU-HYa Glut","Bcl11b",3,"left",7
1,86,"CTX-MGE GABA","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"CNU-HYa Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
1,86,"IT-ET Glut","Bcl11b",3,"left",7
1,90,"CTX-MGE GABA","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
1,89,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"IT-ET Glut","Bcl11b",3,"left",7
0,87,"MB GABA","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"CTX-CGE GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"MB Glut","Bcl11b",3,"left",7
0,89,"HY Glut","Bcl11b",3,"left",7
0,88,"IT-ET Glut","Bcl11b",3,"left",7
1,88,"MB Glut","Bcl11b",3,"left",7
1,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"Astro-Epen","Bcl11b",3,"left",7
2,88,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,88,"Immune","Bcl11b",3,"left",7
1,90,"MY GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"CTX-CGE GABA","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,92,"CTX-MGE GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
1,91,"IT-ET Glut","Bcl11b",3,"left",7
1,90,"IT-ET Glut","Bcl11b",3,"left",7
0,92,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"MY GABA","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"CTX-CGE GABA","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
2,93,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"CTX-CGE GABA","Bcl11b",3,"left",7
1,92,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,91,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"CNU-HYa Glut","Bcl11b",3,"left",7
0,93,"MY GABA","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
2,93,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
3,93,"CTX-MGE GABA","Bcl11b",3,"left",7
0,92,"MY GABA","Bcl11b",3,"left",7
0,93,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"CTX-MGE GABA","Bcl11b",3,"left",7
0,99,"MB Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
1,95,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,93,"CTX-CGE GABA","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
1,94,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"TH Glut","Bcl11b",3,"left",7
0,98,"CTX-CGE GABA","Bcl11b",3,"left",7
1,95,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"CTX-CGE GABA","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,94,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"CNU-HYa Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"IT-ET Glut","Bcl11b",3,"left",7
0,96,"CTX-CGE GABA","Bcl11b",3,"left",7
0,95,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"HY Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"CTX-CGE GABA","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,97,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,100,"MB GABA","Bcl11b",3,"left",7
0,98,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
1,100,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"CTX-CGE GABA","Bcl11b",3,"left",7
0,99,"CTX-CGE GABA","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,98,"MB Glut","Bcl11b",3,"left",7
0,99,"CNU-HYa Glut","Bcl11b",3,"left",7
0,100,"MY Glut","Bcl11b",3,"left",7
0,100,"IT-ET Glut","Bcl11b",3,"left",7
0,99,"CNU-HYa Glut","Bcl11b",3,"left",7
0,99,"IT-ET Glut","Bcl11b",3,"left",7
6,75,"IT-ET Glut","Bcl11b",3,"left",7
0,76,"IT-ET Glut","Bcl11b",3,"left",7
1,78,"IT-ET Glut","Bcl11b",3,"left",7
0,81,"IT-ET Glut","Bcl11b",3,"left",7
1,81,"IT-ET Glut","Bcl11b",3,"left",7
0,83,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,86,"IT-ET Glut","Bcl11b",3,"left",7
0,84,"IT-ET Glut","Bcl11b",3,"left",7
1,86,"IT-ET Glut","Bcl11b",3,"left",7
0,89,"IT-ET Glut","Bcl11b",3,"left",7
0,85,"IT-ET Glut","Bcl11b",3,"left",7
0,90,"MB GABA","Bcl11b",3,"left",7
